AÑO,CONCURSO,ÁREA,CARRERA,PLANTEL,OFERTA,ASPIRANTES,PRESENTARON EXAMEN,ACIERTOS MÍNIMOS,SELECCIONADOS
2021,Mayo,1,(103)  ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,25,308,256,86,26
2021,Mayo,1,(104)  CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,40,867,705,104,40
2021,Mayo,1,(105)  DISEÑO INDUSTRIAL,FES ARAGON,23,711,605,86,26
2021,Mayo,1,(106)  FISICA,FACULTAD DE CIENCIAS,80,1561,1227,110,88
2021,Mayo,1,(107)  INGENIERIA CIVIL,FES ARAGON,150,965,849,63,152
2021,Mayo,1,(107)  INGENIERIA CIVIL,FES ACATLAN,104,788,675,68,106
2021,Mayo,1,(107)  INGENIERIA CIVIL,FACULTAD DE INGENIERIA,130,1240,1029,85,135
2021,Mayo,1,(108)  INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERIA,24,255,221,85,24
2021,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FES ARAGON,63,427,367,69,63
2021,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERIA,115,1144,956,91,122
2021,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FES ARAGON,82,1600,1383,80,83
2021,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERIA,120,2639,2245,94,125
2021,Mayo,1,(112)  INGENIERIA GEOFISICA,FACULTAD DE INGENIERIA,22,119,95,68,40
2021,Mayo,1,(113)  INGENIERIA GEOLOGICA,FACULTAD DE INGENIERIA,30,149,128,70,38
2021,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES CUAUTITLAN,41,590,495,74,46
2021,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES ARAGON,50,683,589,75,51
2021,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERIA,71,1060,850,93,72
2021,Mayo,1,(115)  INGENIERIA MECANICA,FACULTAD DE INGENIERIA,64,1428,1180,95,66
2021,Mayo,1,(115)  INGENIERIA MECANICA,FES ARAGON,39,803,687,80,40
2021,Mayo,1,(116)  INGENIERIA MECANICA ELECTRICA,FES CUAUTITLAN,106,643,540,65,109
2021,Mayo,1,(117)  INGENIERIA PETROLERA,FACULTAD DE INGENIERIA,62,482,396,72,64
2021,Mayo,1,(118)  INGENIERIA QUIMICA,FACULTAD DE QUIMICA,50,901,739,105,53
2021,Mayo,1,(118)  INGENIERIA QUIMICA,FES ZARAGOZA,98,579,522,75,105
2021,Mayo,1,(118)  INGENIERIA QUIMICA,FES CUAUTITLAN,66,548,481,74,70
2021,Mayo,1,(119)  INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUIMICA,28,140,120,86,28
2021,Mayo,1,(120)  INGENIERIA GEOMATICA,FACULTAD DE INGENIERIA,26,60,45,49,33
2021,Mayo,1,(121)  MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLAN,260,492,421,50,300
2021,Mayo,1,(122)  MATEMATICAS,FACULTAD DE CIENCIAS,121,546,435,96,122
2021,Mayo,1,(123)  URBANISMO,FACULTAD DE ARQUITECTURA,25,128,107,79,25
2021,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,27,34,30,41,27
2021,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,26,99,75,80,29
2021,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,30,197,159,91,30
2021,Mayo,1,"(130)  ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLAN,90,881,730,66,92
2021,Mayo,1,(131)  GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,24,38,35,51,26
2021,Mayo,1,(132)  TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,41,41,30,47,27
2021,Mayo,1,(133)  CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,44,61,43,41,39
2021,Mayo,1,(134)  FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13,340,255,101,13
2021,Mayo,1,(136)  MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,33,252,192,96,34
2021,Mayo,1,(137)  INGENIERIA AMBIENTAL,FACULTAD DE INGENIERIA,19,411,341,96,21
2021,Mayo,1,(139)  INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERIA,13,1513,1221,114,14
2021,Mayo,2,(201)  BIOLOGIA,FES IZTACALA,110,856,749,83,111
2021,Mayo,2,(201)  BIOLOGIA,FES ZARAGOZA,120,884,771,74,125
2021,Mayo,2,(201)  BIOLOGIA,FACULTAD DE CIENCIAS,130,1550,1273,95,136
2021,Mayo,2,(202)  CIRUJANO DENTISTA,FES IZTACALA,130,2285,1999,82,130
2021,Mayo,2,(202)  CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGIA,115,2123,1765,90,120
2021,Mayo,2,(202)  CIRUJANO DENTISTA,FES ZARAGOZA,125,1770,1566,78,131
2021,Mayo,2,(203)  ENFERMERIA Y OBSTETRICIA,ESCUELA NACIONAL DE ENFERMERIA Y OBSTETRICIA,75,2534,2115,86,75
2021,Mayo,2,(204)  INGENIERIA AGRICOLA,FES CUAUTITLAN,69,327,245,65,73
2021,Mayo,2,(205)  INGENIERIA EN ALIMENTOS,FES CUAUTITLAN,121,559,483,64,122
2021,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLAN,99,2114,1805,86,100
2021,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,85,3584,3033,99,87
2021,Mayo,2,(208)  MEDICO CIRUJANO,FES ZARAGOZA,50,4165,3602,106,50
2021,Mayo,2,(208)  MEDICO CIRUJANO,FACULTAD DE MEDICINA,176,15296,12399,111,206
2021,Mayo,2,(208)  MEDICO CIRUJANO,FES IZTACALA,100,5163,4401,105,111
2021,Mayo,2,(209)  OPTOMETRIA,FES IZTACALA,47,472,411,73,48
2021,Mayo,2,(209)  OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,39,72,54,41,40
2021,Mayo,2,(210)  PSICOLOGIA,FACULTAD DE PSICOLOGIA,80,3920,3275,99,81
2021,Mayo,2,(210)  PSICOLOGIA,FES IZTACALA,112,2244,1903,80,123
2021,Mayo,2,(210)  PSICOLOGIA,FES ZARAGOZA,115,2641,2304,81,119
2021,Mayo,2,(211)  QUIMICA,FACULTAD DE QUIMICA,30,614,526,105,33
2021,Mayo,2,(211)  QUIMICA,FES CUAUTITLAN,38,218,184,75,40
2021,Mayo,2,(212)  QUIMICA DE ALIMENTOS,FACULTAD DE QUIMICA,45,595,501,94,46
2021,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,55,1572,1396,98,56
2021,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUIMICA,58,2461,2085,106,63
2021,Mayo,2,(214)  QUIMICA INDUSTRIAL,FES CUAUTITLAN,60,417,376,74,60
2021,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,107,119,99,41,89
2021,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,46,122,100,70,47
2021,Mayo,2,(217)  MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,46,67,55,46,46
2021,Mayo,2,(218)  BIOQUIMICA DIAGNOSTICA,FES CUAUTITLAN,25,721,603,99,26
2021,Mayo,2,(219)  FARMACIA,FES CUAUTITLAN,73,501,431,77,77
2021,Mayo,2,(220)  ENFERMERIA,FES ZARAGOZA,175,3006,2559,77,179
2021,Mayo,2,(220)  ENFERMERIA,FES IZTACALA,130,2143,1801,73,145
2021,Mayo,2,(220)  ENFERMERIA,ESCUELA NACIONAL DE ENFERMERIA Y OBSTETRICIA,130,1632,1373,77,134
2021,Mayo,2,(221)  FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,63,637,511,69,67
2021,Mayo,2,(222)  ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,75,810,645,75,79
2021,Mayo,2,(227)  NUTRIOLOGIA,FES ZARAGOZA,28,2125,1750,100,28
2021,Mayo,2,(230)  CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,30,36,27,43,27
2021,Mayo,3,(301)  ADMINISTRACION,FACULTAD DE CONTADURIA Y ADMINISTRACION,390,7331,6221,87,421
2021,Mayo,3,(301)  ADMINISTRACION,FES CUAUTITLAN,240,2132,1795,68,245
2021,Mayo,3,(302)  CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,77,1975,1692,94,77
2021,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLAN,70,432,372,73,72
2021,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,65,735,606,89,67
2021,Mayo,3,(304)  CONTADURIA,FACULTAD DE CONTADURIA Y ADMINISTRACION,580,4863,4166,80,588
2021,Mayo,3,(304)  CONTADURIA,FES CUAUTITLAN,325,1433,1239,62,335
2021,Mayo,3,(305)  DERECHO,FACULTAD DE DERECHO,540,6167,5177,83,544
2021,Mayo,3,(305)  DERECHO,FES ACATLAN,199,2304,1948,72,246
2021,Mayo,3,(305)  DERECHO,FES ARAGON,245,3326,2883,63,586
2021,Mayo,3,(306)  ECONOMIA,FACULTAD DE ECONOMIA,475,1861,1553,75,482
2021,Mayo,3,(306)  ECONOMIA,FES ACATLAN,140,627,540,68,142
2021,Mayo,3,(306)  ECONOMIA,FES ARAGON,130,711,617,68,138
2021,Mayo,3,(307)  GEOGRAFIA,FACULTAD DE FILOSOFIA Y LETRAS,35,91,79,52,57
2021,Mayo,3,(308)  INFORMATICA,FES CUAUTITLAN,75,514,453,69,79
2021,Mayo,3,(309)  PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGON,97,158,136,44,99
2021,Mayo,3,(310)  RELACIONES INTERNACIONALES,FES ACATLAN,63,1081,936,82,89
2021,Mayo,3,(310)  RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,55,1398,1154,100,56
2021,Mayo,3,(310)  RELACIONES INTERNACIONALES,FES ARAGON,77,1488,1311,85,78
2021,Mayo,3,(311)  SOCIOLOGIA,FES ARAGON,47,161,142,46,87
2021,Mayo,3,(311)  SOCIOLOGIA,FES ACATLAN,80,248,212,45,144
2021,Mayo,3,(311)  SOCIOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,78,233,192,66,79
2021,Mayo,3,(312)  TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,340,1571,1389,55,415
2021,Mayo,3,(313)  ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,39,213,177,71,47
2021,Mayo,3,(314)  ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,59,44,32,42,23
2021,Mayo,3,(315)  COMUNICACION,FES ACATLAN,80,927,789,84,85
2021,Mayo,3,(316)  COMUNICACION Y PERIODISMO,FES ARAGON,145,1365,1173,76,149
2021,Mayo,3,(317)  ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,15,13,42,13
2021,Mayo,3,(318)  DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,37,78,68,48,37
2021,Mayo,3,(319)  ANTROPOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,100,367,302,72,104
2021,Mayo,3,(320)  DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,57,15,13,40,12
2021,Mayo,3,(322)  GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,15,51,46,85,16
2021,Mayo,3,(322)  GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,29,8,6,41,6
2021,Mayo,4,(401)  ARTES VISUALES,FACULTAD DE ARTES Y DISEÑO,30,1886,1545,102,31
2021,Mayo,4,(402)  BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFIA Y LETRAS,55,99,90,41,71
2021,Mayo,4,(403)  CANTO,FACULTAD DE MUSICA,17,114,82,59,19
2021,Mayo,4,(404)  COMPOSICION,FACULTAD DE MUSICA,26,108,66,48,34
2021,Mayo,4,(405)  DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLAN,20,780,671,96,22
2021,Mayo,4,(405)  DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISEÑO,50,1803,1530,101,53
2021,Mayo,4,(406)  DISEÑO GRAFICO,FES ACATLAN,36,2160,1839,93,39
2021,Mayo,4,(407)  EDUCACION MUSICAL,FACULTAD DE MUSICA,33,63,43,40,31
2021,Mayo,4,(408)  ENSEÑANZA DE INGLES,FES ACATLAN,98,385,277,60,109
2021,Mayo,4,(409)  ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFIA Y LETRAS,38,88,78,70,38
2021,Mayo,4,(410)  ETNOMUSICOLOGIA,FACULTAD DE MUSICA,14,28,22,42,15
2021,Mayo,4,(411)  FILOSOFIA,FACULTAD DE FILOSOFIA Y LETRAS,50,325,262,87,51
2021,Mayo,4,(411)  FILOSOFIA,FES ACATLAN,80,171,148,55,80
2021,Mayo,4,(412)  HISTORIA,FES ACATLAN,47,174,150,69,48
2021,Mayo,4,(412)  HISTORIA,FACULTAD DE FILOSOFIA Y LETRAS,35,364,307,92,35
2021,Mayo,4,(413)  INSTRUMENTISTA,FACULTAD DE MUSICA,102,149,104,40,86
2021,Mayo,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FES ACATLAN,45,111,98,63,56
2021,Mayo,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFIA Y LETRAS,45,253,203,87,45
2021,Mayo,4,(415)  LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFIA Y LETRAS,27,33,27,41,22
2021,Mayo,4,(416)  LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFIA Y LETRAS,37,27,18,41,14
2021,Mayo,4,(417)  LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFIA Y LETRAS,125,204,137,40,125
2021,Mayo,4,(418)  LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFIA Y LETRAS,23,23,19,43,18
2021,Mayo,4,(419)  LETRAS CLASICAS,FACULTAD DE FILOSOFIA Y LETRAS,20,77,61,76,20
2021,Mayo,4,(420)  LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFIA Y LETRAS,32,448,381,92,35
2021,Mayo,4,(421)  PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,150,1656,1434,70,158
2021,Mayo,4,(421)  PEDAGOGIA,FES ACATLAN,85,1336,1167,71,87
2021,Mayo,4,(421)  PEDAGOGIA,FES ARAGON,150,1880,1656,66,157
2021,Mayo,4,(422)  PIANO,FACULTAD DE MUSICA,33,38,25,44,20
2021,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFIA Y LETRAS,17,88,70,78,18
2021,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,59,25,22,47,20
2021,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,49,26,22,40,22
2021,Mayo,4,(430)  LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFIA Y LETRAS,19,17,13,42,11
2021,Mayo,4,(431)  GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,34,19,16,41,12
2021,Mayo,4,(432)  LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,34,40,34,46,33
2021,Mayo,4,(433)  HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,30,62,45,59,30
2021,Mayo,4,(434)  ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",15,190,141,66,32
2021,Mayo,4,(434)  ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,41,177,131,67,42
2021,Mayo,4,(436)  TEATRO Y ACTUACION,FACULTAD DE MUSICA,180,838,681,70,180
2021,Mayo,4,(437)  ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,13,12,40,9
2021,Mayo,4,(437)  ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFIA Y LETRAS,15,166,145,73,15
2021,Mayo,4,(438)  MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,20,91,45,53,30
2021,Mayo,4,(439) LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGÜISTICA Y TRADUCCION",20,109,73,78,23
2021,Mayo,4,(440)  TRADUCCION,"SAN MIGUEL DE ALLENDE, GUANAJUATO",27,55,38,57,28
2021,Mayo,4,(440) TRADUCCION,"ESCUELA NACIONAL DE LENGUAS, LINGÜISTICA Y TRADUCCION",15,864,619,109,18
2022,Mayo,1,(101)  ACTUARIA,FACULTAD DE CIENCIAS,56,1078,896,105,59
2022,Mayo,1,(101)  ACTUARIA,FES ACATLÁN,51,481,423,93,53
2022,Mayo,1,(102)  ARQUITECTURA,FACULTAD DE ARQUITECTURA,250,5160,4448,90,270
2022,Mayo,1,(102)  ARQUITECTURA,FES ACATLÁN,86,1650,1425,78,91
2022,Mayo,1,(102)  ARQUITECTURA,FES ARAGÓN,95,1988,1798,77,102
2022,Mayo,1,(103)  ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,25,341,303,87,25
2022,Mayo,1,(104)  CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,40,1041,863,102,43
2022,Mayo,1,(105)  DISEÑO INDUSTRIAL,FES ARAGÓN,23,675,579,85,26
2022,Mayo,1,(106)  FISICA,FACULTAD DE CIENCIAS,80,1320,1062,108,81
2022,Mayo,1,(107)  INGENIERIA CIVIL,FES ACATLÁN,104,620,550,61,105
2022,Mayo,1,(107)  INGENIERIA CIVIL,FES ARAGÓN,150,896,791,60,152
2022,Mayo,1,(107)  INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,130,1335,1127,82,134
2022,Mayo,1,(108)  INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,24,176,145,80,25
2022,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,115,1134,987,91,115
2022,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,63,547,482,68,67
2022,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,120,3423,2959,97,126
2022,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FES ARAGÓN,82,1897,1694,79,87
2022,Mayo,1,(112)  INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,22,145,114,69,37
2022,Mayo,1,(113)  INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,30,139,119,65,31
2022,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,41,536,465,72,44
2022,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,71,934,784,85,74
2022,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES ARAGÓN,50,627,575,76,53
2022,Mayo,1,(115)  INGENIERIA MECANICA,FES ARAGÓN,39,766,666,81,39
2022,Mayo,1,(115)  INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,64,1783,1525,98,66
2022,Mayo,1,(116)  INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,106,615,527,63,113
2022,Mayo,1,(117)  INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,62,424,363,61,90
2022,Mayo,1,(118)  INGENIERIA QUIMICA,FES ZARAGOZA,115,423,377,51,223
2022,Mayo,1,(118)  INGENIERIA QUIMICA,FES CUAUTITLÁN,66,373,343,66,68
2022,Mayo,1,(118)  INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,50,674,565,95,51
2022,Mayo,1,(119)  INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,28,196,176,85,28
2022,Mayo,1,(120)  INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,26,125,101,61,36
2022,Mayo,1,(121)  MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,260,466,408,48,287
2022,Mayo,1,(122)  MATEMATICAS,FACULTAD DE CIENCIAS,121,412,335,75,185
2022,Mayo,1,(123)  URBANISMO,FACULTAD DE ARQUITECTURA,25,124,105,73,25
2022,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,30,177,145,85,32
2022,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,27,29,24,40,20
2022,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,26,79,59,65,26
2022,Mayo,1,"(130)  ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLÁN,90,653,549,62,94
2022,Mayo,1,(131)  GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,24,42,34,51,24
2022,Mayo,1,(132)  TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,41,50,37,40,35
2022,Mayo,1,(133)  CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,44,26,20,43,18
2022,Mayo,1,(134)  FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13,389,321,106,13
2022,Mayo,1,(136)  MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,36,211,170,93,37
2022,Mayo,1,(137)  INGENIERIA AMBIENTAL,FACULTAD DE INGENIERÍA,19,369,309,92,20
2022,Mayo,1,(139)  INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERÍA,13,1207,988,114,14
2022,Mayo,2,(201)  BIOLOGIA,FES IZTACALA,110,735,666,74,145
2022,Mayo,2,(201)  BIOLOGIA,FES ZARAGOZA,120,946,828,76,124
2022,Mayo,2,(201)  BIOLOGIA,FACULTAD DE CIENCIAS,130,1474,1225,91,130
2022,Mayo,2,(202)  CIRUJANO DENTISTA,FES IZTACALA,130,2508,2274,82,141
2022,Mayo,2,(202)  CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,115,2753,2367,90,119
2022,Mayo,2,(202)  CIRUJANO DENTISTA,FES ZARAGOZA,125,2617,2378,84,133
2022,Mayo,2,(203)  ENFERMERIA Y OBSTETRICIA,ESCUELA NACIONAL DE ENFERMERÍA Y OBSTETRICIA,75,2998,2601,87,78
2022,Mayo,2,(204)  INGENIERIA AGRICOLA,FES CUAUTITLÁN,69,239,203,56,71
2022,Mayo,2,(205)  INGENIERIA EN ALIMENTOS,FES CUAUTITLÁN,121,499,437,57,133
2022,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLÁN,99,2375,2092,89,101
2022,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,85,4538,3932,101,88
2022,Mayo,2,(208)  MEDICO CIRUJANO,FACULTAD DE MEDICINA,176,16469,13941,111,177
2022,Mayo,2,(208)  MEDICO CIRUJANO,FES IZTACALA,100,5969,5302,105,109
2022,Mayo,2,(208)  MEDICO CIRUJANO,FES ZARAGOZA,50,4757,4256,107,53
2022,Mayo,2,(209)  OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,39,90,71,48,41
2022,Mayo,2,(209)  OPTOMETRIA,FES IZTACALA,37,364,328,73,37
2022,Mayo,2,(210)  PSICOLOGIA,FACULTAD DE PSICOLOGÍA,80,5085,4335,102,86
2022,Mayo,2,(210)  PSICOLOGIA,FES ZARAGOZA,108,3123,2815,83,116
2022,Mayo,2,(210)  PSICOLOGIA,FES IZTACALA,112,2608,2337,80,125
2022,Mayo,2,(211)  QUIMICA,FACULTAD DE QUÍMICA,30,568,486,101,32
2022,Mayo,2,(211)  QUIMICA,FES CUAUTITLÁN,38,214,188,69,41
2022,Mayo,2,(212)  QUIMICA DE ALIMENTOS,FACULTAD DE QUÍMICA,45,575,499,94,48
2022,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUÍMICA,58,2291,1985,104,59
2022,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,55,1635,1467,97,55
2022,Mayo,2,(214)  QUIMICA INDUSTRIAL,FES CUAUTITLÁN,60,263,228,60,79
2022,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,87,70,48,42,38
2022,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,46,80,65,55,48
2022,Mayo,2,(217)  MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,46,52,43,40,37
2022,Mayo,2,(218)  BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,25,513,444,80,66
2022,Mayo,2,(219)  FARMACIA,FES CUAUTITLÁN,73,313,273,69,73
2022,Mayo,2,(220)  ENFERMERIA,FES ZARAGOZA,167,3142,2798,74,183
2022,Mayo,2,(220)  ENFERMERIA,FES IZTACALA,130,2092,1848,74,134
2022,Mayo,2,(220)  ENFERMERIA,ESCUELA NACIONAL DE ENFERMERÍA Y OBSTETRICIA,130,2152,1863,79,131
2022,Mayo,2,(221)  FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,58,606,482,68,59
2022,Mayo,2,(222)  ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,75,1013,828,75,77
2022,Mayo,2,(225)  ECOLOGIA,FES IZTACALA,16,86,77,71,16
